,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,magnitudes,magnitudes_err,star_id
0,1,3290.0,32.0,104856.37732269548,323.8153444600757,78572.09323873532,50815.97584288795,26284.284083960156,50817.00755890964,4.719400992845868,0.07038064517307241,0
1,2,152.0,34.0,107920.75361782747,328.51294303532705,76287.024957241,51341.935466488045,31633.72866058648,51342.986455783466,4.518265411165607,0.07038062543753956,1
2,3,3607.0,35.0,115608.94013558122,340.0131468186651,77630.14795373345,51300.42567284176,37978.79218184776,51301.552443905355,4.319788501489456,0.07038061572295942,2
3,4,2452.0,42.0,112002.93074959127,334.6683889532371,78404.81740410133,50802.38018713604,33598.11334548994,50803.48251457647,4.452854146777375,0.0703806211254428,3
4,5,2978.0,47.0,113386.75502598427,336.7294978760903,83884.93904039383,48072.29386589941,29501.815985590438,48073.4731872384,4.594019499440926,0.07038062840968111,4
5,6,1466.0,58.0,112245.33196785688,335.0303448027041,103107.78229675085,28500.627298289237,9137.549671106026,28502.596403274005,5.866566997063671,0.07038143461007045,5
6,7,2322.0,66.0,120080.6367580262,346.5265307960818,111396.83016227174,798.4282698663359,8683.80659575446,870.3840179296253,5.9218660180881635,0.07038060768243865,6
7,8,3656.0,73.0,122688.0706390542,350.2685690073095,111557.20560203276,740.8839629751434,11130.865037021445,819.5102909836959,5.652319081698757,0.07038060704680826,7
8,9,2093.0,81.0,111727.91257323445,334.2572562381808,111228.41577147463,786.0272891211673,499.4968017598294,854.1468331563655,9.022309594442945,0.07046382038277936,8
9,10,2738.0,88.0,112384.70052789104,335.23827413814183,111473.32338682184,765.6284429612663,911.3771410691988,835.8059661897688,8.369396045186685,0.07038779978820864,9
10,11,413.0,91.0,115642.03162983805,340.0618054991626,110948.63722731629,819.6634541027394,4693.394402521764,887.4064511547027,6.589923746367446,0.07038061826557894,10
11,12,507.0,93.0,112649.62005448766,335.63316307688837,110971.780673944,850.5049970157739,1677.8393805436644,914.3349332196592,7.706765415234486,0.07038135615339594,11
12,13,3639.0,95.0,111980.13754455147,334.63433433397614,112171.4273154761,4554.036948512026,-191.28977092463174,4566.314998565897,,0.1432695345248516,12
13,14,3388.0,99.0,111759.53910901998,334.3045604022282,111654.91070966779,728.7649667408272,104.62839935219381,801.7842077856648,10.719517420592169,0.10157644622277313,13
14,15,3299.0,100.0,118434.26257598004,344.1427939136007,111497.77557479282,720.5518041451006,6936.487001187226,798.5168533346172,6.1657924320953645,0.07038060869269919,14
15,16,1139.0,128.0,112738.98948886701,335.7662722051503,110975.55668282382,802.0485715169328,1763.4328060431872,869.4946236883214,7.652744084148631,0.07038116214563912,15
16,17,1919.0,128.0,130348.44065838004,361.03800433561327,111206.75943106561,769.9798292127075,19141.68122731443,850.4218823437415,5.063691175219552,0.07038060677425803,16
17,18,1731.0,132.0,119961.10549465145,346.35401730441015,111052.52887012524,757.6939348530882,8908.576624526206,833.1033574629619,5.894120574468018,0.07038060751884269,17
18,19,2961.0,151.0,113976.2681744893,337.6037141097928,111468.59919012997,735.161982041539,2507.668984359334,808.9742935470638,7.270465852751424,0.07038072430834964,18
19,20,747.0,162.0,311653.40025475743,558.259259306162,111198.30166488427,797.0286580026551,200455.09858987317,973.0920214854184,2.513598606387413,0.07038060673599157,19
20,21,3425.0,162.0,112226.48309508082,335.0022142328942,111520.75506198964,697.9364174881119,705.728033091189,774.1716388483125,8.64704795167848,0.07039776957334397,20
21,22,2853.0,172.0,112431.280308475,335.30773955648334,111428.6618621941,738.5152895471391,1002.6184462809033,811.0709667479,8.265802147616942,0.07038523137329707,21
22,23,3438.0,178.0,112129.21655779831,334.8570089324521,111451.37651833276,674.9089752906025,677.8400394655473,753.413127944423,8.690823327272206,0.07039970595313695,22
23,24,2518.0,217.0,135501.95158724562,368.1058976379623,111385.22925178437,770.4514257740809,24116.72233546125,853.8719759736608,4.812845665929897,0.07038060675129931,23
24,25,463.0,221.0,115454.91729132364,339.7865760509903,111024.54522153978,869.232247128247,4430.372069783858,933.2843171896104,6.6525408727212465,0.07038062279741272,24
25,26,2258.0,225.0,112010.3990017061,334.67954626669143,111465.35268493097,770.7628639049764,545.0463167751295,840.2891115945032,8.927557851020548,0.07043742207136058,25
26,27,2101.0,228.0,116035.88714509454,340.64040716880737,420595.99505766697,1701264.1779230733,-304560.10791257245,1701264.212025915,,0.07038060912582536,26
27,28,3677.0,235.0,190536.2188086465,436.5045462447238,111557.73379557375,718.6258082126758,78978.48501307274,840.8087006695599,3.5248693771716955,0.0703806067361165,27
28,29,2110.0,239.0,114226.28007095531,337.9737859024024,415887.37612045556,1700100.4135404557,-301661.0960495003,1700100.4471344359,,0.07038060921562912,28
29,30,979.0,250.0,112452.33675140949,335.3391369789232,111010.65096305635,775.7402427992372,1441.6857883531338,845.1184893776662,7.871464830608069,0.0703817812713884,29
30,31,2073.0,252.0,1713571.9121405063,1309.034730290415,113662.49858405687,1803.1074208328864,1599909.4135564493,2228.176002062926,0.2584028896973276,0.07038060673598742,30
31,32,2865.0,259.0,112023.41898911295,334.69899752821635,111508.87466211207,751.0168177004336,514.5443270008836,822.2224026474098,8.990084388129352,0.07044909137730086,31
32,33,2291.0,262.0,111550.55694209333,333.9918517228275,111431.30091039173,752.0378398611011,119.2560317016032,822.8678324009236,10.577440489221491,0.0911102071830839,32
33,34,3811.0,268.0,114079.53016046167,337.7566139581143,111543.5055123675,735.9678275285174,2536.0246480941714,809.7704448975007,7.258257698436383,0.0703807193588633,33
34,35,482.0,281.0,121069.0704910963,347.94980961647656,111059.89364147998,824.3669936392629,10009.176849616313,894.7904839759858,5.767645467090684,0.07038060730270443,34
35,36,3788.0,283.0,112423.14045790734,335.2956016761375,111690.39996964096,1130.108027761303,732.7404882663832,1178.7990901395815,8.606265900101047,0.0704148433026072,35
36,37,57.0,288.0,117820.02408480745,343.2492162033892,110993.13771138285,841.5174087982175,6826.886373424597,908.8297825966682,6.1830846876780665,0.07038060943740294,36
37,38,2003.0,291.0,111812.08771336122,334.3831445892244,111736.7865462573,937.749760346957,75.30116710392758,995.5835979043414,11.076637105365355,0.18916041620772564,37
38,39,2299.0,315.0,111641.47957985321,334.12793864456034,111364.05848271577,756.8086640800509,277.4210971374414,827.28521889944,9.660792661646711,0.07119673578048333,38
39,40,876.0,317.0,111256.4451055647,333.55126327721996,111020.72308050336,767.2526162658938,235.7220250613318,836.6199988051255,9.837640965448433,0.07197313425380607,39
40,41,2050.0,323.0,113939.03884164183,337.54857206439243,111856.08401377453,1075.2911867217886,2082.954827867303,1127.0271401986124,7.471941744746321,0.07038108609937536,40
41,42,3769.0,330.0,111864.87107603115,334.4620619209346,111559.98496011374,685.4527651215822,304.8861159174121,762.6993929964976,9.558297254835818,0.07085726272390942,41
42,43,3334.0,346.0,118721.05519619057,344.5592188591889,111586.45350509675,729.0708765896611,7134.60169109382,806.3903511278339,6.135217042896697,0.07038060851889448,42
43,44,78.0,348.0,112290.59481266688,335.097888415372,110841.36836086739,845.0237103780615,1449.2264517994918,909.0410694361103,7.865800743150947,0.07038193760370781,43
44,45,1836.0,351.0,114684.5898114517,338.6511336475427,111157.85551519606,747.4272069385416,3526.734296255643,820.5681080767857,6.900209520970746,0.07038063765710664,44
45,46,1753.0,369.0,112703.02270396394,335.7127086830827,111241.94458930058,1028.0919137460955,1461.0781146633672,1081.515605935227,7.856957785105435,0.07038243014127983,45
46,47,3378.0,371.0,112535.4741746271,335.46307447790105,111626.33107542168,956.8104171216652,909.1430992054229,1013.9140242893875,8.372060757501698,0.07039129623354808,46
47,48,613.0,385.0,112686.56470351186,335.6881959972852,110936.88383483239,767.1633282401264,1749.6808686794684,837.3924630233901,7.661244265996923,0.07038113827859242,47
48,49,1633.0,389.0,111563.36545286822,334.0110255855813,111167.28325711972,776.9423532858775,396.0821957485023,845.6966273683071,9.274178071696406,0.07058675009903007,48
49,50,474.0,390.0,114455.5960709955,338.3128670247413,111039.59795137346,874.103839942381,3415.9981196220324,937.2903066801214,6.934847316597756,0.07038065257071092,49
50,51,2485.0,394.0,111850.72277921336,334.44091109308096,111403.65471726737,792.539267900578,447.06806194598903,860.2146326220883,9.142707260351589,0.07051207793547017,50
51,52,1334.0,400.0,111519.12428669352,333.9447926080691,111134.37876594586,736.7739859494429,384.7455207476596,808.9221414214574,9.305707442919038,0.07059243459990269,51
52,53,1270.0,404.0,111592.31411146864,334.05435848801596,111162.60460149808,762.526886836761,429.70950997056207,832.4899804645114,9.185703960904615,0.07052486155222262,52
53,54,3627.0,407.0,112072.7884400092,334.7727411685558,111515.12923924631,674.1909017361559,557.6592007628933,752.7324625743995,8.902719194042518,0.07042221642225956,53
54,55,1075.0,414.0,111793.17335381702,334.3548612688178,111126.09565054589,752.1869933263391,667.0777032711339,823.1515329411764,8.708200311919406,0.07040491175128183,54
55,56,1705.0,414.0,114746.9771913985,338.7432320944778,111635.11651671786,2697.579312537593,3111.860674680647,2718.7646320931512,7.036091013064039,0.07038116672294983,55
56,57,1743.0,416.0,113696.21551570471,337.18869385743295,111915.34541382955,3663.8839301298426,1780.87010187516,3679.3670201175887,7.642060766925985,0.07039016776753419,56
57,58,1870.0,419.0,141207.80404377304,375.77626842223924,111264.40539518105,770.4812151025926,29943.39864859199,857.2334027179006,4.577888643271198,0.0703806067424814,57
58,59,3501.0,437.0,111984.99089504001,334.641585934617,111473.74111729318,669.1785490533764,511.24977774683794,748.187758219832,8.997058543441849,0.07043879376407615,58
59,60,2276.0,443.0,111588.22543883698,334.0482381021396,111294.08772842909,723.5324909090547,294.1377104078856,796.9237672326036,9.59726460520005,0.07098081204584894,59
60,61,243.0,448.0,120610.01408027529,347.28952514802194,110897.31016820128,867.6957306075817,9712.703912074008,934.6153728631707,5.800290999877111,0.07038060743329154,60
61,62,1300.0,458.0,119953.28685165584,346.34272984029525,111253.27629042524,883.9480169674409,8700.010561230592,949.3773660741545,5.919841924425121,0.07038060785366262,61
62,63,2536.0,471.0,124911.17062567946,353.4277449592438,111461.08378620866,752.3216344066543,13450.086839470794,831.2033520765397,5.446828653140981,0.07038060688596667,62
63,64,1848.0,472.0,111859.59431560006,334.4541733519166,117689.54154600277,45632.19389018652,-5829.947230402715,45633.41953903574,,0.07039341189642356,63
64,65,1819.0,476.0,174269.74190072375,417.45627589925886,111259.70691379212,793.3061055555864,63010.03498693163,896.4398024404368,3.7701170720800414,0.07038060673634959,64
65,66,3575.0,483.0,111822.5684577984,334.3988169522844,111535.19510340311,674.6450043888952,287.3733543952985,752.9730743698475,9.622525130594157,0.07096874452422264,65
66,67,3827.0,494.0,111823.63246691503,334.4004072859618,111602.55443820864,686.0386202251228,221.07802870639716,763.1989392245035,9.907277415385156,0.07209204670232015,66
67,68,3691.0,496.0,113261.35052534149,336.5432373585088,111475.80298186028,702.9710536360336,1785.5475434812106,779.3777343893659,7.639212827557043,0.07038103128320873,67
68,69,536.0,498.0,112278.3588786186,335.07963058594663,110976.8631359926,901.7780928321722,1301.495742626008,962.0197958179677,7.982534494459082,0.07038289816780079,68
69,70,1307.0,501.0,111736.13120587076,334.26954874222827,112392.7304277044,8138.5648536207755,-656.5992218336469,8145.426570033499,,0.07287245897526896,69
70,71,1738.0,504.0,111687.46907791054,334.1967521100945,111198.44432387881,752.497051260427,489.02475403173594,823.3706827890909,9.045314265707784,0.07046477043764636,70
71,72,3508.0,517.0,112062.07368447082,334.7567383553174,111504.62111944743,678.7665777542758,557.4525650233845,756.8263611625468,8.903121578651906,0.07042273250812293,71
72,73,2087.0,535.0,111815.353123433,334.3880275426073,111240.40169245249,721.4768677461988,574.951430980509,795.2007442505958,8.86956347594669,0.07042170458903114,72
73,74,1141.0,538.0,111598.24028532182,334.0632281101609,111069.19071980575,763.981227360642,529.0495655160776,833.8258548011415,8.95990046884016,0.07044362810981056,73
74,75,1434.0,541.0,111865.07888922385,334.4623726868408,111103.8551248753,758.0524659619529,761.2237643485423,828.5581572190989,8.564860529240844,0.07039513015387813,74
75,76,3934.0,565.0,112276.95702732423,335.0775382896215,111622.97262943716,704.424459512687,653.9843978870631,780.0581874616623,8.729722905284437,0.07040423482252411,75
76,77,270.0,576.0,111529.94365759424,333.96099151641425,110877.39537840235,880.2359649769942,652.5482791918912,941.4591323544568,8.732109752114976,0.0704153253390748,76
77,78,2807.0,578.0,113594.24207682272,337.0374494738657,111485.93754727519,723.1423493707053,2108.3045295475313,797.8277381748718,7.4588080194563755,0.07038083561247882,77
78,79,2534.0,580.0,111771.99854307045,334.32319468903387,111445.95373679648,774.8506979496153,326.04480627397425,843.8990476473401,9.485448157706283,0.07082689357777142,78
79,80,2933.0,584.0,112064.72040590673,334.76069085776965,114963.5346323149,18616.325424446444,-2898.814226408169,18619.335031870356,,0.07041547707919099,79
80,81,2446.0,587.0,112012.98791991656,334.6834145484368,111314.21459939996,739.6565036401859,698.7733205166005,811.8526537192727,8.657800586317414,0.07040024330398457,80
81,82,1405.0,591.0,113229.50033028612,336.4959143297903,111118.32721291867,737.9415644112744,2111.173117367449,811.0408453625505,7.457331756092486,0.07038084197336895,81
82,83,3551.0,598.0,112152.33376700967,334.8915250582821,111454.68033757957,661.6761803418842,697.6534294300945,741.5980725350408,8.659542040437687,0.07039709763651654,82
83,84,2914.0,600.0,114743.16479015033,338.7376036736416,111627.82844034002,759.0798418583818,3115.3363498103135,831.2312376579137,7.034879017779072,0.07038065884835186,83
84,85,2276.0,603.0,113720.69334176101,337.22498930107224,111284.54989210305,733.8875547148048,2436.1434496579604,807.658118497167,7.301884229803313,0.0703807383070212,84
85,86,1956.0,605.0,596682.2203311615,772.452082115826,111985.01423267905,787.6984789263602,484697.2060984825,1103.245717357641,1.5549650830813917,0.07038060673598756,85
86,87,2066.0,605.0,111808.56825047589,334.3778824337505,111283.8883080452,730.6767610849979,524.679942430681,803.5527969278323,8.968905218434225,0.0704411103545939,86
87,88,3706.0,608.0,118162.71812465628,343.74804510313226,111554.5270759702,712.5488585745475,6608.191048686087,791.1312118530753,6.21843489814874,0.07038060906774644,87
88,89,3955.0,616.0,112219.15849219693,334.9912806358539,111677.64332995647,667.5991699001321,541.5151622404665,746.9322658403471,8.934614820909944,0.07042668486229758,88
89,90,2917.0,618.0,129321.15416182333,359.61250475089895,111697.60218310978,920.893534180942,17623.551978713556,988.6182553794367,5.153407764575154,0.07038060680796553,89
90,91,3074.0,625.0,112305.20976546267,335.119694404188,111505.41386983125,726.1792604161159,799.7958956314251,799.7759235161142,8.511193446223977,0.07039171133051662,90
91,92,804.0,635.0,111509.73744917903,333.9307374779958,110950.96348419705,795.5151974626397,558.7739649819705,862.759622853678,8.90055096702849,0.07043482988137542,91
92,93,3120.0,642.0,112426.12231416823,335.3000477928357,111572.94203291292,707.1514797905975,853.1802812553069,782.6169800227374,8.441039350338757,0.07038881832033056,92
93,94,910.0,655.0,112334.56529662944,335.1634900553808,110968.1410932774,804.3631190592965,1366.4242033520422,871.3980676871527,7.929677508900761,0.07038215413823963,93
94,95,1274.0,681.0,111854.27242359897,334.44621721865457,111218.89996987263,721.8583579213127,635.3724537263479,795.5713425662852,8.761070418317468,0.07040819196726661,94
95,96,3961.0,684.0,113382.47275137402,336.7231396058337,111695.25743192939,700.2347663579008,1687.2153194446291,776.9885460946729,7.700715098928242,0.07038113598804892,95
96,97,2351.0,688.0,111828.84342819238,334.4081990376839,111275.67411209455,712.7299011843364,553.169316097832,787.2818781261647,8.911496168722696,0.07042761780844257,96
97,98,4030.0,689.0,113220.42843505568,336.48243399705626,100138.8168191499,34216.933160216024,13081.611615905786,34218.58757048688,5.4769882462798956,0.07038089078630282,97
98,99,1028.0,695.0,114234.13280564401,337.9854033875398,111399.0069565713,804.986749301338,2835.125849072705,873.0623113236381,7.137210519840036,0.0703806905502357,98
99,100,3151.0,697.0,113243.76377392744,336.5171077589243,111564.53850652103,688.3334747103315,1679.2252674064075,766.1897520988063,7.705868972784992,0.07038113124410689,99
100,101,762.0,706.0,150343.57034961216,387.7416283974657,111029.57624384199,778.7644756803777,39313.994105770165,869.9526877790837,4.28227345344511,0.07038060673823812,100
101,102,1410.0,712.0,111398.07012575142,333.76349394387734,111190.80963629519,702.2493285490845,207.2604894562246,777.5295424209068,9.977350075412977,0.07267081793071352,101
102,103,2207.0,717.0,112810.89435152056,335.87333084937063,111349.14867999825,718.6863446054916,1461.7456715223088,793.2975206681629,7.8564618327551665,0.0703815859979927,102
103,104,2151.0,721.0,111671.00740178903,334.17212283774006,111223.88322082,729.0320328948593,447.1241809690255,801.9717655059266,9.142570979913799,0.0704948341220328,103
104,105,1228.0,732.0,111686.67994747803,334.1955710451572,111369.3483520886,711.7562657918764,317.33159538943437,786.3101561090223,9.51485808610445,0.070812445062594,104
105,106,2519.0,732.0,111816.6531306628,334.3899713469473,111522.09596269572,727.7213775925603,294.55716796708293,800.87143558915,9.595717384892282,0.07098331706513937,105
106,107,1122.0,748.0,2508683.9641032424,1583.882557346876,114241.3709696026,1772.6695436635812,2394442.5931336395,2377.191886764745,-0.17936969920183898,0.07038060673598741,106
107,108,1167.0,760.0,112676.08856757422,335.6725906684396,264437.74353675725,1231280.1717328418,-151761.65496918303,1231280.2174885068,,0.07038062704003036,107
108,109,1901.0,766.0,111582.6176230373,334.03984488547434,111309.7480279971,698.6833265329972,272.86959504018887,774.429473061509,9.678753508076678,0.07114498474100536,108
109,110,1826.0,770.0,114953.66619317536,339.04817691247285,111342.35581210577,713.404006490722,3611.31038106959,789.8727383222475,6.874479333203837,0.07038063279583683,109
110,111,2464.0,773.0,154123.4917816637,392.5856489338758,111625.42979975643,999.911860560374,42498.061981907274,1074.2193540604922,4.1977185600198,0.0703806067385006,110
111,112,3681.0,775.0,112445.39475526546,335.32878600113384,111490.7583713506,641.1715687621614,954.6363839148544,723.5650456661967,8.319046417616537,0.07038508496612413,111
112,113,2475.0,782.0,148526.7902913247,385.39173610841095,111597.06816973309,881.2184435871355,36929.72212159161,961.8070157670866,4.350201274468449,0.07038060673952078,112
113,114,1765.0,785.0,118187.27167770575,343.7837563319178,111336.76804435457,682.3867005702398,6850.503633351182,764.0935022841259,6.179335121476934,0.07038060861928956,113
114,115,1822.0,796.0,112038.82483314344,334.72201101416624,111495.59359173011,1139.7020580029164,543.2312414133339,1187.8382068587669,8.931179527948704,0.07049561735056446,114
115,116,3180.0,799.0,112557.86248579109,335.4964412354098,111525.91075780851,725.0230425049618,1031.9517279825814,798.8843935418794,8.234492917483085,0.0703846046643422,115
116,117,2487.0,809.0,112200.50581397576,334.9634396793767,117935.2072326369,34476.742542650616,-5734.701418661134,34478.369695479174,,0.07038841479538414,116
117,118,1438.0,821.0,112986.87273335362,336.13520033499105,111220.48720733724,801.9970629560943,1766.3855260163837,869.5896514416705,7.650927630482413,0.07038115856182514,117
118,119,3104.0,821.0,112121.95635377124,334.8461687853822,111577.70963484242,717.5154102949633,544.2467189288145,791.8019454137494,8.929151825200986,0.07043135372811013,118
119,120,153.0,827.0,112402.28401680232,335.26449879889697,110888.34346753464,826.87318449064,1513.9405492676888,892.2564358885664,7.818369320868545,0.07038168334440147,119
120,121,1042.0,832.0,111898.26600719144,334.51198209397717,111342.01734509485,768.4107221500784,556.2486620965938,838.0652146937291,8.905468925448236,0.07043270652863158,120
121,122,1399.0,840.0,111615.76168812509,334.0894517585415,111448.23217661987,1753.9793558471251,167.52951150521403,1785.513747500763,10.208413068612202,0.09487196548964244,121
122,123,1151.0,844.0,111754.14467563393,334.29649209251227,111308.80716782766,707.6157448657378,445.33750780626724,782.6073006350325,9.146918187989682,0.07049114350902405,122
123,124,2438.0,845.0,113105.22777291434,336.31120600191076,111346.63808034813,715.0037848800345,1758.5896925662091,790.1491249601142,7.655730065619275,0.07038107047710111,123
124,125,1238.0,851.0,111839.79388744308,334.4245719852098,111256.75159478994,688.0623168588231,583.0422926531464,765.0291146280789,8.854391227224523,0.07041657849864587,124
125,126,3405.0,852.0,112320.26761472142,335.142160477348,111540.55646984921,690.2501768599208,779.7111448722135,767.3106114114261,8.5388070192517,0.07039192264708775,125
126,127,1655.0,871.0,112612.62184732713,335.5780416501838,111320.31386402625,685.2698720728184,1292.3079833008815,763.0251762612223,7.990226305957216,0.07038208968442032,126
127,128,3762.0,888.0,112260.9514664729,335.053654141053,111613.14204084015,697.117397694745,647.8094256327604,773.4556337127332,8.740023217212041,0.07040473490266785,127
128,129,1357.0,890.0,117510.19811483036,342.79760524303816,111130.72586146175,684.9270411291535,6379.4722533686145,765.9211772958748,6.25667949180834,0.07038060925219307,128
129,130,687.0,893.0,111446.80476389288,333.8364940877917,110994.88047768082,767.0507158472017,451.9242862120591,836.5486270782666,9.130977172102373,0.07049969511534397,129
130,131,3265.0,897.0,112223.71637887887,334.9980840209438,111533.83679002448,727.2259925670041,689.8795888543973,800.6755651090945,8.671708134312526,0.07040071038727147,130
131,132,3002.0,901.0,129032.76926301178,359.2113156920875,111622.99524915386,695.7859406783814,17409.774013857925,783.0394910647487,5.166658539408419,0.07038060678340198,131
132,133,3331.0,909.0,112057.95142877297,334.75058102955734,111508.87175238287,716.5258676128211,549.0796763901017,790.8648876122471,8.919552951356355,0.0704294752756445,132
133,134,1535.0,910.0,111875.63428806732,334.4781526123939,111205.15110644321,689.1540000850234,670.4831816241058,766.0345099329327,8.702671652740662,0.07040123195092877,133
134,135,2623.0,919.0,124329.98559296048,352.6045740788489,111475.85599377447,750.8689112178772,12854.12959918601,829.5384906650485,5.496034688274693,0.07038060691505599,134
135,136,277.0,929.0,111997.21669620779,334.6598520380673,110827.84434180945,846.5438723721909,1169.372354398336,910.2932189229168,8.098759318252831,0.07038375490913833,135
136,137,2316.0,958.0,120432.77573492954,347.0342575519119,111326.46150023422,715.5746744486011,9106.314234695325,795.2860432742599,5.870284792536669,0.07038060738940856,136
